Sample,OTU,Count,Model_Jul04,OTU_CODE
H108345,Orthocladiinae,61,C,B162
H108345,Parapsyche,1,C,B166
H108345,Pteronarcys,2,C,B193
H108345,Rhyacophila,44,C,B199
H108345,Serratella,9,C,B200
H108345,Simulium,3,C,B204
H108345,Sweltsa,1,C,B214
H108345,Wormaldia,6,C,B229
H108345,Yoraperla,2,C,B230
H108345,Zapada,3,C,B232
H108346,Acneus,0,C,B2
H108346,Ampumixis,2,C,B10
H108346,Baetis,4,C,B21
H108346,Calineuria,2,C,B27
H108346,Chironominae,2,C,B37
H108346,Cleptelmis,1,C,B42
H108346,Clinocera,2,C,B43
H108346,Dicranota,1,C,B58
H108346,Dolophilodes,3,C,B64
H108346,Drunella_coloradensis/flavilinea,14,C,B66
H108346,Drunella_doddsi,15,C,B67
H108346,Dytiscidae,3,C,B72
H108346,Epeorus,12,C,B77
H108346,Glossosoma,15,C,B89
H108346,Hesperoperla,2,C,B103
H108346,Hydropsyche,1,C,B114
H108346,Ironodes,1,C,B116
H108346,Lepidostoma,5,C,B125
H108346,Malenka,20,C,B134
H108346,Micrasema,1,C,B140
H108346,Optioservus,1,C,B159
H108346,Orthocladiinae,12,C,B162
H108346,Parapsyche,6,C,B166
H108346,Rhithrogena,2,C,B197
H108346,Rhyacophila,30,C,B199
H108346,Simulium,6,C,B204
H108346,Sweltsa,2,C,B214
H108346,Tanypodinae,2,C,B217
H108346,Trombidiformes,8,C,B223
H108346,Wormaldia,4,C,B229
H108346,Yoraperla,42,C,B230
H108346,Zaitzevia,11,C,B231
H108346,Zapada,38,C,B232
H108347,Ameletus,1,C,B6
H108347,Baetis,31,C,B21
H108347,Calineuria,4,C,B27
H108347,Ceratopogoninae,1,C,B33
H108347,Chironominae,5,C,B37
H108347,Dicranota,2,C,B58
H108347,Dolophilodes,3,C,B64
H108347,Drunella_coloradensis/flavilinea,80,C,B66
H108347,Drunella_doddsi,6,C,B67
H108347,Epeorus,5,C,B77
H108347,Forcipomyiinae,9,C,B87
H108347,Glossosoma,6,C,B89
H108347,Ironodes,8,C,B116
H108347,Lepidostoma,15,C,B125
H108347,Leptophlebiidae,6,C,B127
H108347,Malenka,1,C,B134
H108347,Neophylax,1,C,B149
H108347,Orthocladiinae,49,C,B162
H108347,Rhithrogena,16,C,B197
H108347,Rhyacophila,14,C,B199
H108347,Sweltsa,2,C,B214
H108347,Tanypodinae,4,C,B217
H108347,Trombidiformes,8,C,B223
H108347,Yoraperla,2,C,B230
H108347,Zaitzevia,13,C,B231
H108347,Zapada,24,C,B232
H108356,Baetis,18,N,B21
H108356,Calineuria,4,N,B27
H108356,Chironominae,19,N,B37
H108356,Dicranota,1,N,B58
H108356,Dixa,7,N,B61
H108356,Eubrianax,3,N,B81
H108356,Forcipomyiinae,4,N,B87
H108356,Glossosoma,12,N,B89
H108356,Gomphidae,3,N,B92
H108356,Heterlimnius,8,N,B104
H108356,Hexatoma,5,N,B106
H108356,Juga,3,N,B119
H108356,Lepidostoma,25,N,B125
H108356,Leptophlebiidae,5,N,B127
H108356,Orthocladiinae,25,N,B162
H108356,Rhyacophila,22,N,B199
H108356,Sweltsa,4,N,B214
H108356,Trombidiformes,4,N,B223
H108356,Wormaldia,1,N,B229
H108356,Zaitzevia,3,N,B231
H108356,Zapada,22,N,B232
H108357,Acneus,1,N,B2
H108357,Baetis,18,N,B21
H108357,Calineuria,3,N,B27
H108357,Chelifera,4,N,B34
H108357,Chironominae,21,N,B37
H108357,Cinygmula,14,N,B40
H108357,Dicranota,5,N,B58
H108357,Dixa,1,N,B61
H108357,Epeorus,2,N,B77
H108357,Forcipomyiinae,11,N,B87
H108357,Glossosoma,23,N,B89
H108357,Hesperoperla,3,N,B103
H108357,Heterlimnius,7,N,B104
H108357,Hexatoma,2,N,B106
H108357,Hydropsyche,3,N,B114
H108357,Ironodes,5,N,B116
H108357,Lara,1,N,B124
H108357,Lepidostoma,15,N,B125
H108357,Leptophlebiidae,13,N,B127
H108357,Malenka,2,N,B134
H108357,Maruina,3,N,B136
H108357,Micrasema,1,N,B140
H108357,Neophylax,6,N,B149
H108357,Optioservus,2,N,B159
H108357,Orthocladiinae,18,N,B162
H108357,Pteronarcella,1,N,B192
H108357,Rhyacophila,20,N,B199
H108357,Simulium,9,N,B204
H108357,Soliperla,3,N,B206
H108357,Sweltsa,8,N,B214
H108357,Tanypodinae,2,N,B217
H108357,Trombidiformes,8,N,B223
H108357,Wormaldia,18,N,B229
H108357,Yoraperla,1,N,B230
H108357,Zaitzevia,7,N,B231
H108357,Zapada,77,N,B232
H108358,Amiocentrus,2,N,B8
H108358,Ampumixis,12,N,B10
H108358,Antocha,3,N,B13
H108358,Arctopsyche,0,N,B15
H108358,Baetis,30,N,B21
H108358,Calineuria,10,N,B27
H108358,Chelifera,1,N,B34
H108358,Chironominae,6,N,B37
H108358,Cinygmula,8,N,B40
H108358,Clinocera,1,N,B43
H108358,Dicosmoecus,0,N,B57
H108358,Drunella_doddsi,9,N,B67
H108358,Epeorus,7,N,B77
H108358,Glossosoma,30,N,B89
H108358,Hesperoperla,24,N,B103
H108358,Heterlimnius,10,N,B104
H108358,Hydropsyche,21,N,B114
H108358,Juga,2,N,B119
H108358,Leptophlebiidae,1,N,B127
H108358,Malenka,5,N,B134
H108358,Maruina,2,N,B136
H108358,Micrasema,2,N,B140
H108358,Neophylax,5,N,B149
H108358,Orthocladiinae,10,N,B162
H108358,Pericoma/Telmatoscopus,1,N,B169
H108358,Rhyacophila,28,N,B199
H108358,Simulium,36,N,B204
H108358,Sweltsa,2,N,B214
H108358,Trombidiformes,8,N,B223
H108358,Wormaldia,4,N,B229
H108358,Yoraperla,4,N,B230
H108358,Zapada,5,N,B232
H108359,Baetis,32,N,B21
H108359,Calineuria,5,N,B27
H108359,Chironominae,10,N,B37
H108359,Cinygmula,36,N,B40
H108359,Dicranota,2,N,B58
H108359,Epeorus,6,N,B77
H108359,Forcipomyiinae,3,N,B87
H108359,Glossosoma,31,N,B89
H108359,Hesperoperla,19,N,B103
H108359,Heterlimnius,18,N,B104
H108359,Hydropsyche,3,N,B114
H108359,Leptophlebiidae,1,N,B127
H108359,Micrasema,2,N,B140
H108359,Orthocladiinae,18,N,B162
H108359,Rhyacophila,18,N,B199
H108359,Simulium,6,N,B204
H108359,Sweltsa,6,N,B214
H108359,Tanypodinae,2,N,B217
H108359,Thaumaleidae,1,N,B218
H108359,Timpanoga_hecuba,1,N,B219
H108359,Wormaldia,7,N,B229
H108359,Zaitzevia,2,N,B231
H108359,Zapada,4,N,B232
H108360,Ampumixis,1,N_lc,B10
H108360,Baetis,8,N_lc,B21
H108360,Calineuria,0,N_lc,B27
H108360,Chironominae,12,N_lc,B37
H108360,Cinygmula,4,N_lc,B40
H108360,Dicranota,5,N_lc,B58
H108360,Dixa,4,N_lc,B61
H108360,Drunella_doddsi,1,N_lc,B67
H108360,Epeorus,1,N_lc,B77
H108360,Glossosoma,17,N_lc,B89
H108360,Gomphidae,1,N_lc,B92
H108360,Hesperoperla,8,N_lc,B103
H108360,Heterlimnius,9,N_lc,B104
H108360,Hexatoma,0,N_lc,B106
H108360,Hydropsyche,7,N_lc,B114
H108360,Ironodes,14,N_lc,B116
H108360,Juga,0,N_lc,B119
H108360,Lepidostoma,5,N_lc,B125
H108360,Leptophlebiidae,4,N_lc,B127
H108360,Malenka,1,N_lc,B134
H108360,Meringodixa,8,N_lc,B138
H108360,Narpus,1,N_lc,B145
H108360,Optioservus,1,N_lc,B159
H108360,Orthocladiinae,28,N_lc,B162
H108360,Rhyacophila,16,N_lc,B199
H108360,Simulium,15,N_lc,B204
H108360,Soliperla,5,N_lc,B206
H108360,Turbellaria,1,N_lc,B225
H108360,Wormaldia,15,N_lc,B229
H108360,Yoraperla,2,N_lc,B230
H108360,Zaitzevia,3,N_lc,B231
H108360,Zapada,20,N_lc,B232
H108361,Ameletus,1,C,B6
H108361,Baetis,42,C,B21
H108361,Calineuria,1,C,B27
H108361,Caudatella,12,C,B31
H108361,Chelifera,1,C,B34
H108361,Chironominae,8,C,B37
H108361,Cinygma,1,C,B39
H108361,Cinygmula,20,C,B40
H108361,Corydalidae,1,C,B47
H108361,Dixa,2,C,B61
H108361,Dolophilodes,3,C,B64
H108361,Doroneuria,2,C,B65
H108361,Drunella_coloradensis/flavilinea,18,C,B66
H108361,Drunella_doddsi,5,C,B67
H108361,Drunella_spinifera,30,C,B70
H108361,Epeorus,3,C,B77
H108361,Glossosoma,5,C,B89
H108361,Heterlimnius,8,C,B104
H108361,Ironodes,4,C,B116
H108361,Juga,41,C,B119
H108361,Kathroperla,4,C,B120
H108361,Lara,1,C,B124
H108361,Lepidostoma,10,C,B125
H108361,Leptophlebiidae,11,C,B127
H108361,Meringodixa,1,C,B138
H108361,Micrasema,49,C,B140
H108361,Nematoda,1,C,B146
H108361,Neophylax,6,C,B149
H108361,Orthocladiinae,4,C,B162
H108361,Parapsyche,3,C,B166
H108361,Pedicia,1,C,B167
H108361,Polycentropodidae,1,C,B178
H108361,Prosimulium,1,C,B183
H108361,Pteronarcys,2,C,B193
H108361,Rhyacophila,22,C,B199
H108361,Simulium,15,C,B204
H108361,Trombidiformes,12,C,B223
H108361,Turbellaria,2,C,B225
H108361,Yoraperla,42,C,B230
H108361,Zapada,19,C,B232
H108362,Ameletus,1,C,B6
H108362,Ampumixis,3,C,B10
H108362,Apatania,1,C,B14
H108362,Arctopsyche,3,C,B15
H108362,Baetis,54,C,B21
H108362,Brachycentrus,1,C,B24
H108362,Caudatella,4,C,B31
H108362,Chironominae,15,C,B37
H108362,Corydalidae,0,C,B47
H108362,Dolophilodes,3,C,B64
H108362,Doroneuria,1,C,B65
H108362,Drunella_coloradensis/flavilinea,6,C,B66
H108362,Drunella_spinifera,12,C,B70
H108362,Dytiscidae,3,C,B72
H108362,Epeorus,2,C,B77
H108362,Glossosoma,3,C,B89
H108362,Heterlimnius,3,C,B104
H108362,Hexatoma,1,C,B106
H108362,Ironodes,9,C,B116
H108362,Lara,1,C,B124
H108362,Leptophlebiidae,3,C,B127
H108362,Megarcys,1,C,B137
H108362,Micrasema,46,C,B140
H108362,Neophylax,2,C,B149
H108362,Orthocladiinae,32,C,B162
H108362,Polycentropodidae,1,C,B178
H108362,Prosimulium,2,C,B183
H108362,Pteronarcys,0,C,B193
H108362,Rhithrogena,3,C,B197
H108362,Rhyacophila,12,C,B199
H108362,Serratella,2,C,B200
H108362,Simulium,12,C,B204
H108362,Tanypodinae,2,C,B217
H108362,Trombidiformes,28,C,B223
H108362,Yoraperla,12,C,B230
H108362,Zapada,16,C,B232
H108363,Ameletus,2,C,B6
H108363,Ampumixis,6,C,B10
H108363,Antocha,3,C,B13
H108363,Arctopsyche,4,C,B15
H108363,Baetis,86,C,B21
H108363,Brachycentrus,2,C,B24
H108363,Caudatella,10,C,B31
H108363,Chironominae,10,C,B37
H108363,Dolophilodes,2,C,B64
H108363,Doroneuria,3,C,B65
H108363,Drunella_doddsi,9,C,B67
H108363,Drunella_spinifera,3,C,B70
H108363,Ecclisomyia,2,C,B74
H108363,Epeorus,59,C,B77
H108363,Heterlimnius,3,C,B104
H108363,Ironodes,4,C,B116
H108363,Micrasema,5,C,B140
H108363,Neophylax,4,C,B149
H108363,Orthocladiinae,52,C,B162
H108363,Parapsyche,1,C,B166
H108363,Polycentropodidae,1,C,B178
H108363,Pteronarcys,5,C,B193
H108363,Rhithrogena,1,C,B197
H108363,Rhyacophila,16,C,B199
H108363,Serratella,1,C,B200
H108363,Simulium,6,C,B204
H108363,Trombidiformes,28,C,B223
H108363,Wormaldia,1,C,B229
H108363,Yoraperla,2,C,B230
H108363,Zapada,8,C,B232
H108364,Baetis,37,C,B21
H108364,Calineuria,1,C,B27
H108364,Caudatella,9,C,B31
H108364,Chelifera,4,C,B34
H108364,Chironominae,1,C,B37
H108364,Corydalidae,0,C,B47
H108364,Dolophilodes,2,C,B64
H108364,Doroneuria,0,C,B65
H108364,Drunella_coloradensis/flavilinea,2,C,B66
H108364,Drunella_doddsi,4,C,B67
H108364,Drunella_spinifera,1,C,B70
H108364,Epeorus,22,C,B77
H108364,Heterlimnius,2,C,B104
H108364,Himalopsyche,1,C,B107
H108364,Ironodes,1,C,B116
H108364,Leptophlebiidae,2,C,B127
H108364,Megarcys,1,C,B137
H108364,Micrasema,19,C,B140
H108364,Neophylax,1,C,B149
H108364,Orthocladiinae,21,C,B162
H108364,Parapsyche,5,C,B166
H108364,Pedomoecus,2,C,B168
H108364,Prosimulium,28,C,B183
H108364,Rhithrogena,6,C,B197
H108364,Rhyacophila,12,C,B199
H108364,Serratella,1,C,B200
H108364,Simulium,3,C,B204
H108364,Sweltsa,4,C,B214
H108364,Trombidiformes,4,C,B223
H108364,Yoraperla,98,C,B230
H108364,Zapada,16,C,B232
H108365,Baetis,28,C,B21
H108365,Caudatella,146,C,B31
H108365,Chironominae,1,C,B37
H108365,Cinygmula,4,C,B40
H108365,Clinocera,1,C,B43
H108365,Dixa,4,C,B61
H108365,Doroneuria,2,C,B65
H108365,Drunella_coloradensis/flavilinea,2,C,B66
H108365,Drunella_doddsi,7,C,B67
H108365,Drunella_spinifera,5,C,B70
H108365,Ecclisocosmoecus,2,C,B73
H108365,Epeorus,1,C,B77
H108365,Glossosoma,3,C,B89
H108365,Ironodes,40,C,B116
H108365,Isoperla,3,C,B118
H108365,Leptophlebiidae,3,C,B127
H108365,Megarcys,1,C,B137
H108365,Micrasema,17,C,B140
H108365,Neothremma,6,C,B150
H108365,Orthocladiinae,3,C,B162
H108365,Parapsyche,1,C,B166
H108365,Prosimulium,1,C,B183
H108365,Rhithrogena,2,C,B197
H108365,Rhyacophila,10,C,B199
H108365,Simulium,9,C,B204
H108365,Sweltsa,0,C,B214
H108365,Trombidiformes,40,C,B223
H108365,Yoraperla,26,C,B230
H108365,Zapada,20,C,B232
H108366,Ameletus,1,C,B6
H108366,Baetis,50,C,B21
H108366,Calineuria,2,C,B27
H108366,Ceratopogoninae,1,C,B33
H108366,Chelifera,2,C,B34
H108366,Chironominae,3,C,B37
H108366,Cinygmula,14,C,B40
H108366,Clinocera,1,C,B43
H108366,Dolophilodes,3,C,B64
H108366,Doroneuria,2,C,B65
H108366,Drunella_coloradensis/flavilinea,24,C,B66
H108366,Drunella_spinifera,1,C,B70
H108366,Epeorus,40,C,B77
H108366,Ironodes,7,C,B116
H108366,Isoperla,4,C,B118
H108366,Kathroperla,1,C,B120
H108366,Leptophlebiidae,7,C,B127
H108366,Megarcys,2,C,B137
H108366,Micrasema,4,C,B140
H108366,Oligochaeta,3,C,B156
H108366,Orthocladiinae,10,C,B162
H108366,Prosimulium,1,C,B183
H108366,Pteronarcys,1,C,B193
H108366,Rhithrogena,60,C,B197
H108366,Rhyacophila,22,C,B199
H108366,Simulium,6,C,B204
H108366,Sweltsa,5,C,B214
H108366,Trombidiformes,4,C,B223
H108366,Turbellaria,7,C,B225
H108366,Zapada,17,C,B232
H108367,Baetis,69,C,B21
H108367,Capniidae,2,C,B30
H108367,Cinygmula,5,C,B40
H108367,Clinocera,1,C,B43
H108367,Dicranota,3,C,B58
H108367,Doroneuria,1,C,B65
H108367,Drunella_coloradensis/flavilinea,4,C,B66
H108367,Drunella_doddsi,146,C,B67
H108367,Drunella_spinifera,1,C,B70
H108367,Epeorus,98,C,B77
H108367,Kogotus,2,C,B121
H108367,Megarcys,1,C,B137
H108367,Neophylax,1,C,B149
H108367,Oreogeton,1,C,B161
H108367,Orthocladiinae,11,C,B162
H108367,Parapsyche,1,C,B166
H108367,Prosimulium,4,C,B183
H108367,Rhithrogena,105,C,B197
H108367,Rhyacophila,16,C,B199
H108367,Serratella,3,C,B200
H108367,Setvena,1,C,B201
H108367,Zapada,10,C,B232
H108368,Ampumixis,1,N_lc,B10
H108368,Antocha,1,N_lc,B13
H108368,Arctopsyche,6,N_lc,B15
H108368,Baetis,27,N_lc,B21
H108368,Chelifera,1,N_lc,B34
H108368,Chironominae,2,N_lc,B37
H108368,Cinygmula,75,N_lc,B40
H108368,Dicranota,2,N_lc,B58
H108368,Drunella_doddsi,3,N_lc,B67
H108368,Epeorus,62,N_lc,B77
H108368,Forcipomyiinae,1,N_lc,B87
H108368,Megarcys,4,N_lc,B137
H108368,Nematoda,1,N_lc,B146
H108368,Orthocladiinae,6,N_lc,B162
H108368,Pteronarcys,4,N_lc,B193
H108368,Rhyacophila,24,N_lc,B199
H108368,Simulium,6,N_lc,B204
H108368,Zapada,13,N_lc,B232
H108369,Agapetus,1,C,B3
H108369,Amiocentrus,1,C,B8
H108369,Antocha,1,C,B13
H108369,Arctopsyche,7,C,B15
H108369,Baetis,98,C,B21
H108369,Calineuria,1,C,B27
H108369,Chironominae,8,C,B37
H108369,Dicranota,0,C,B58
H108369,Epeorus,65,C,B77
H108369,Glossosoma,25,C,B89
H108369,Heterlimnius,2,C,B104
H108369,Hexatoma,1,C,B106
H108369,Maruina,7,C,B136
H108369,Megarcys,1,C,B137
H108369,Micrasema,5,C,B140
H108369,Optioservus,1,C,B159
H108369,Orthocladiinae,9,C,B162
H108369,Rhithrogena,4,C,B197
H108369,Rhyacophila,16,C,B199
H108369,Simulium,57,C,B204
H108369,Tanypodinae,2,C,B217
H108369,Timpanoga_hecuba,0,C,B219
H108369,Trombidiformes,12,C,B223
H108369,Zaitzevia,2,C,B231
H108369,Zapada,1,C,B232
H108370,Ameletus,3,C,B6
H108370,Baetis,51,C,B21
H108370,Chelifera,1,C,B34
H108370,Chironominae,9,C,B37
H108370,Cinygmula,2,C,B40
H108370,Doroneuria,1,C,B65
H108370,Drunella_doddsi,26,C,B67
H108370,Drunella_spinifera,31,C,B70
H108370,Dytiscidae,3,C,B72
H108370,Ecclisomyia,1,C,B74
H108370,Epeorus,36,C,B77
H108370,Glossosoma,1,C,B89
H108370,Heterlimnius,2,C,B104
H108370,Himalopsyche,0,C,B107
H108370,Megarcys,5,C,B137
H108370,Micrasema,14,C,B140
H108370,Neophylax,8,C,B149
H108370,Orthocladiinae,5,C,B162
H108370,Parapsyche,0,C,B166
H108370,Pedomoecus,1,C,B168
H108370,Pteronarcys,2,C,B193
H108370,Rhyacophila,16,C,B199
H108370,Simulium,210,C,B204
H108370,Tanypodinae,2,C,B217
H108370,Timpanoga_hecuba,1,C,B219
H108370,Trombidiformes,12,C,B223
H108378,Baetis,7,N,B21
H108378,Calineuria,2,N,B27
H108378,Chelifera,1,N,B34
H108378,Epeorus,4,N,B77
H108378,Eubrianax,4,N,B81
H108378,Glossosoma,8,N,B89
H108378,Hesperoperla,1,N,B103
H108378,Hydropsyche,1,N,B114
H108378,Juga,4,N,B119
H108378,Optioservus,19,N,B159
H108378,Orthocladiinae,6,N,B162
H108378,Rhyacophila,8,N,B199
H108378,Timpanoga_hecuba,1,N,B219
H108378,Trombidiformes,8,N,B223
H108378,Zaitzevia,2,N,B231
H108378,Zapada,1,N,B232
H108379,Acentrella,2,ND,B1
H108379,Antocha,4,ND,B13
H108379,Baetis,113,ND,B21
H108379,Calineuria,1,ND,B27
H108379,Chironominae,48,ND,B37
H108379,Dicosmoecus,0,ND,B57
H108379,Drunella_coloradensis/flavilinea,0,ND,B66
H108379,Epeorus,3,ND,B77
H108379,Glossosoma,4,ND,B89
H108379,Hesperoperla,3,ND,B103
H108379,Maruina,1,ND,B136
H108379,Micrasema,5,ND,B140
H108379,Orthocladiinae,6,ND,B162
H108379,Rhyacophila,12,ND,B199
H108379,Simulium,381,ND,B204
H108379,Sweltsa,1,ND,B214
H108379,Tanypodinae,4,ND,B217
H108379,Timpanoga_hecuba,1,ND,B219
H108379,Trombidiformes,4,ND,B223
H108379,Wormaldia,0,ND,B229
H108380,Baetis,27,C,B21
H108380,Blephariceridae,1,C,B23
H108380,Chironominae,6,C,B37
H108380,Cinygmula,5,C,B40
H108380,Dixa,1,C,B61
H108380,Doroneuria,0,C,B65
H108380,Drunella_coloradensis/flavilinea,44,C,B66
H108380,Drunella_doddsi,2,C,B67
H108380,Epeorus,163,C,B77
H108380,Heterlimnius,4,C,B104
H108380,Himalopsyche,1,C,B107
H108380,Ironodes,1,C,B116
H108380,Lepidostoma,5,C,B125
H108380,Leptophlebiidae,1,C,B127
H108380,Micrasema,1,C,B140
H108380,Orthocladiinae,14,C,B162
H108380,Prosimulium,3,C,B183
H108380,Rhabdomastix,1,C,B196
H108380,Rhithrogena,6,C,B197
H108380,Rhyacophila,28,C,B199
H108380,Setvena,4,C,B201
H108380,Sierraperla,3,C,B203
H108380,Simulium,6,C,B204
H108380,Sweltsa,1,C,B214
H108380,Trombidiformes,4,C,B223
H108380,Yoraperla,5,C,B230
H108380,Zapada,8,C,B232
H108381,Acentrella,29,N,B1
H108381,Antocha,4,N,B13
H108381,Baetis,40,N,B21
H108381,Blephariceridae,4,N,B23
H108381,Calineuria,24,N,B27
H108381,Cheumatopsyche,24,N,B35
H108381,Chironominae,3,N,B37
H108381,Cleptelmis,1,N,B42
H108381,Epeorus,17,N,B77
H108381,Glossosoma,4,N,B89
H108381,Hesperoperla,2,N,B103
H108381,Heterlimnius,10,N,B104
H108381,Hydropsyche,29,N,B114
H108381,Juga,23,N,B119
H108381,Lepidostoma,10,N,B125
H108381,Oligochaeta,1,N,B156
H108381,Optioservus,1,N,B159
H108381,Orthocladiinae,19,N,B162
H108381,Psephenus,7,N,B187
H108381,Pyralidae,5,N,B195
H108381,Rhyacophila,22,N,B199
H108381,Simulium,30,N,B204
H108381,Trombidiformes,16,N,B223
H108381,Zaitzevia,11,N,B231
H108382,Ampumixis,1,N,B10
H108382,Arctopsyche,7,N,B15
H108382,Baetis,10,N,B21
H108382,Calineuria,13,N,B27
H108382,Chironominae,13,N,B37
H108382,Cinygmula,13,N,B40
H108382,Dicranota,2,N,B58
H108382,Drunella_doddsi,2,N,B67
H108382,Epeorus,7,N,B77
H108382,Glossosoma,7,N,B89
H108382,Hesperoperla,15,N,B103
H108382,Heterlimnius,4,N,B104
H108382,Ironodes,6,N,B116
H108382,Juga,3,N,B119
H108382,Leptophlebiidae,1,N,B127
H108382,Malenka,12,N,B134
H108382,Micrasema,1,N,B140
H108382,Nematoda,1,N,B146
H108382,Neothremma,2,N,B150
H108382,Orthocladiinae,21,N,B162
H108382,Parapsyche,1,N,B166
H108382,Rhithrogena,12,N,B197
H108382,Rhyacophila,6,N,B199
H108382,Serratella,2,N,B200
H108382,Simulium,165,N,B204
H108382,Sweltsa,4,N,B214
H108382,Tanypodinae,4,N,B217
H108382,Wormaldia,17,N,B229
H108382,Yoraperla,62,N,B230
H108382,Zaitzevia,3,N,B231
H108382,Zapada,11,N,B232
H108383,Agapetus,3,N,B3
H108383,Antocha,1,N,B13
H108383,Apatania,6,N,B14
H108383,Baetis,44,N,B21
H108383,Calineuria,2,N,B27
H108383,Chironominae,17,N,B37
H108383,Cinygmula,17,N,B40
H108383,Corydalidae,1,N,B47
H108383,Dicranota,1,N,B58
H108383,Drunella_coloradensis/flavilinea,2,N,B66
H108383,Drunella_doddsi,9,N,B67
H108383,Drunella_spinifera,4,N,B70
H108383,Epeorus,4,N,B77
H108383,Glossosoma,9,N,B89
H108383,Heterlimnius,1,N,B104
H108383,Hexatoma,3,N,B106
H108383,Leptophlebiidae,3,N,B127
H108383,Malenka,1,N,B134
H108383,Neophylax,4,N,B149
H108383,Orthocladiinae,23,N,B162
H108383,Rhithrogena,3,N,B197
H108383,Rhyacophila,20,N,B199
H108383,Serratella,4,N,B200
H108383,Skwala,3,N,B205
H108383,Sweltsa,1,N,B214
H108383,Zapada,7,N,B232
H108384,Agapetus,1,N,B3
H108384,Ampumixis,6,N,B10
H108384,Antocha,18,N,B13
H108384,Arctopsyche,1,N,B15
H108384,Atherix,2,N,B18
H108384,Baetis,82,N,B21
H108384,Blephariceridae,1,N,B23
H108384,Ceratopogoninae,1,N,B33
H108384,Chironominae,31,N,B37
H108384,Dicranota,1,N,B58
H108384,Drunella_coloradensis/flavilinea,4,N,B66
H108384,Drunella_doddsi,4,N,B67
H108384,Epeorus,4,N,B77
H108384,Glossosoma,1,N,B89
H108384,Hesperoperla,4,N,B103
H108384,Hexatoma,0,N,B106
H108384,Hydropsyche,10,N,B114
H108384,Hydroptila,1,N,B115
H108384,Lepidostoma,30,N,B125
H108384,Malenka,1,N,B134
H108384,Oligochaeta,1,N,B156
H108384,Optioservus,1,N,B159
H108384,Orthocladiinae,68,N,B162
H108384,Rhithrogena,5,N,B197
H108384,Rhyacophila,14,N,B199
H108384,Simulium,48,N,B204
H108384,Tanypodinae,2,N,B217
H108384,Timpanoga_hecuba,1,N,B219
H108384,Trombidiformes,12,N,B223
H108384,Wormaldia,18,N,B229
H108384,Zaitzevia,4,N,B231
H108384,Zapada,5,N,B232
H108385,Baetis,72,N,B21
H108385,Chironominae,1,N,B37
H108385,Cinygmula,18,N,B40
H108385,Drunella_coloradensis/flavilinea,6,N,B66
H108385,Drunella_doddsi,3,N,B67
H108385,Drunella_spinifera,2,N,B70
H108385,Epeorus,19,N,B77
H108385,Glutops,2,N,B90
H108385,Hesperoconopa,1,N,B102
H108385,Heterlimnius,5,N,B104
H108385,Lepidostoma,5,N,B125
H108385,Megarcys,2,N,B137
H108385,Micrasema,1,N,B140
H108385,Nematoda,3,N,B146
H108385,Neophylax,4,N,B149
H108385,Orthocladiinae,6,N,B162
H108385,Pedomoecus,2,N,B168
H108385,Rhyacophila,38,N,B199
H108385,Simulium,9,N,B204
H108385,Sweltsa,2,N,B214
H108385,Trombidiformes,4,N,B223
H108385,Turbellaria,1,N,B225
H108385,Yoraperla,49,N,B230
H108385,Zapada,5,N,B232
H109842,Agapetus,10,VD,B3
H109842,Amiocentrus,107,VD,B8
H109842,Antocha,113,VD,B13
H109842,Attenella,6,VD,B20
H109842,Baetis,208,VD,B21
H109842,Calineuria,1,VD,B27
H109842,Chelifera,8,VD,B34
H109842,Chironominae,16,VD,B37
H109842,Clinocera,4,VD,B43
H109842,Diamesinae,1,VD,B56
H109842,Dicranota,2,VD,B58
H109842,Drunella_coloradensis/flavilinea,2,VD,B66
H109842,Drunella_doddsi,1,VD,B67
H109842,Epeorus,11,VD,B77
H109842,Glossosoma,41,VD,B89
H109842,Glutops,8,VD,B90
H109842,Gomphidae,5,VD,B92
H109842,Hesperoperla,5,VD,B103
H109842,Heterlimnius,34,VD,B104
H109842,Hydropsyche,2,VD,B114
H109842,Kogotus,5,VD,B121
H109842,Leptophlebiidae,2,VD,B127
H109842,Malenka,12,VD,B134
H109842,Micrasema,1,VD,B140
H109842,Narpus,1,VD,B145
H109842,Nematoda,1,VD,B146
H109842,Neophylax,5,VD,B149
H109842,Oligochaeta,2,VD,B156
H109842,Optioservus,1,VD,B159
H109842,Orthocladiinae,49,VD,B162
H109842,Rhyacophila,30,VD,B199
H109842,Simulium,36,VD,B204
H109842,Sweltsa,3,VD,B214
H109842,Tanypodinae,6,VD,B217
H109842,Timpanoga_hecuba,6,VD,B219
H109842,Trombidiformes,164,VD,B223
H109842,Zaitzevia,6,VD,B231
H109842,Zapada,2,VD,B232
H109843,Antocha,1,ND,B13
H109843,Arctopsyche,1,ND,B15
H109843,Baetis,139,ND,B21
H109843,Calineuria,8,ND,B27
H109843,Chironominae,18,ND,B37
H109843,Dicranota,11,ND,B58
H109843,Dixa,1,ND,B61
H109843,Dytiscidae,3,ND,B72
H109843,Eocosmoecus,2,ND,B76
H109843,Epeorus,39,ND,B77
H109843,Glossosoma,33,ND,B89
H109843,Glutops,1,ND,B90
H109843,Hesperoperla,14,ND,B103
H109843,Heterlimnius,9,ND,B104
H109843,Hexatoma,1,ND,B106
H109843,Juga,10,ND,B119
H109843,Leptophlebiidae,3,ND,B127
H109843,Nematoda,4,ND,B146
